host_id,time,磁盘处理的每个读IO的平均时间
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 20:21:00,0
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 20:21:00,0
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 20:21:00,0
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 20:21:00,0
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 20:21:00,0
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 20:21:00,0
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 20:26:00,0.0006
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 20:26:00,0.0006
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 20:26:00,0.0006
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 20:26:00,0.0006
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 20:26:00,0.0006
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 20:26:00,0.0006
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 20:26:00,0.0006
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 20:26:00,0.0006
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 20:26:00,0.0006
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 20:26:00,0.0006
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 20:26:00,0.0006
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 20:26:00,0.0006
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 20:31:00,0
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 20:31:00,0
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 20:31:00,0
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 20:31:00,0
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 20:31:00,0
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 20:31:00,0
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 20:31:00,0
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 20:31:00,0
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 20:31:00,0
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 20:31:00,0
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 20:31:00,0
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 20:31:00,0
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 20:31:00,0
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 20:31:00,0
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 20:36:00,0
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 20:36:00,0
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 20:36:00,0
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 20:36:00,0
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 20:36:00,0
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 20:36:00,0
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 20:36:00,0
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 20:36:00,0
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 20:36:00,0
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 20:36:00,0
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 20:36:00,0
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 20:36:00,0
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 20:36:00,0
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 20:36:00,0
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 20:41:00,0.0008
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 20:41:00,0.0008
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 20:41:00,0.0008
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 20:41:00,0.0008
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 20:41:00,0.0008
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 20:41:00,0.0008
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 20:41:00,0.0008
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 20:41:00,0.0008
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 20:41:00,0.0008
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 20:41:00,0.0008
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 20:41:00,0.0008
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 20:41:00,0.0008
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 20:46:00,0
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 20:46:00,0
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 20:46:00,0
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 20:46:00,0
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 20:46:00,0
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 20:46:00,0
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 20:46:00,0
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 20:46:00,0
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 20:46:00,0
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 20:46:00,0
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 20:46:00,0
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 20:46:00,0
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 20:46:00,0
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 20:46:00,0
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 20:51:00,0.0026
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 20:51:00,0.0026
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 20:51:00,0.0026
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 20:51:00,0.0026
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 20:51:00,0.0026
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 20:51:00,0.0026
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 20:51:00,0.0026
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 20:51:00,0.0026
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 20:51:00,0.0026
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 20:51:00,0.0026
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 20:51:00,0.0026
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 20:51:00,0.0026
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 20:56:00,0.0003
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 20:56:00,0.0003
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 20:56:00,0.0003
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 20:56:00,0.0003
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 20:56:00,0.0003
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 20:56:00,0.0003
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 20:56:00,0.0003
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 20:56:00,0.0003
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 20:56:00,0.0003
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 20:56:00,0.0003
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 20:56:00,0.0003
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 20:56:00,0.0003
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 20:56:00,0.0003
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 20:56:00,0.0003
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:01:00,0.00552
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:01:00,0.00552
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:01:00,0.00552
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:01:00,0.00552
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:01:00,0.00552
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:01:00,0.00552
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:01:00,0.00552
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:01:00,0.00552
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:01:00,0.00552
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:01:00,0.00552
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:01:00,0.00552
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:01:00,0.00552
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:01:00,0.00552
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:01:00,0.00552
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:06:00,0.008357
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:06:00,0.008357
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:06:00,0.008357
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:06:00,0.008357
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:06:00,0.008357
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:06:00,0.008357
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:06:00,0.008357
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:06:00,0.008357
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:06:00,0.008357
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:06:00,0.008357
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:06:00,0.008357
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:06:00,0.008357
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:06:00,0.008357
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:06:00,0.008357
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:11:00,0
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:11:00,0
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:11:00,0
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:11:00,0
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:11:00,0
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:11:00,0
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:11:00,0
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:11:00,0
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:11:00,0
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:11:00,0
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:11:00,0
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:11:00,0
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:16:00,0.009985
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:16:00,0.009985
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:16:00,0.009985
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:16:00,0.009985
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:16:00,0.009985
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:16:00,0.009985
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:16:00,0.009985
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:16:00,0.009985
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:16:00,0.009985
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:16:00,0.009985
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:16:00,0.009985
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:16:00,0.009985
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:16:00,0.009985
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:16:00,0.009985
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:21:00,0.005254
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:21:00,0.005254
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:21:00,0.005254
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:21:00,0.005254
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:21:00,0.005254
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:21:00,0.005254
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:21:00,0.005254
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:21:00,0.005254
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:21:00,0.005254
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:21:00,0.005254
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:21:00,0.005254
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:21:00,0.005254
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:26:00,0.046211
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:26:00,0.046211
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:26:00,0.046211
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:26:00,0.046211
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:26:00,0.046211
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:26:00,0.046211
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:26:00,0.046211
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:26:00,0.046211
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:26:00,0.046211
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:26:00,0.046211
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:26:00,0.046211
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:26:00,0.046211
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:26:00,0.046211
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:26:00,0.046211
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:31:00,0.007142
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:31:00,0.007142
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:31:00,0.007142
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:31:00,0.007142
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:31:00,0.007142
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:31:00,0.007142
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:31:00,0.007142
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:31:00,0.007142
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:31:00,0.007142
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:31:00,0.007142
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:31:00,0.007142
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:31:00,0.007142
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:31:00,0.007142
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:31:00,0.007142
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:36:00,0.023221
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:36:00,0.023221
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:36:00,0.023221
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:36:00,0.023221
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:36:00,0.023221
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:36:00,0.023221
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:36:00,0.023221
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:36:00,0.023221
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:36:00,0.023221
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:36:00,0.023221
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:36:00,0.023221
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:36:00,0.023221
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:36:00,0.023221
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:36:00,0.023221
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:41:00,0.01759
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:41:00,0.01759
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:41:00,0.01759
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:41:00,0.01759
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:41:00,0.01759
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:41:00,0.01759
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:41:00,0.01759
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:41:00,0.01759
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:41:00,0.01759
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:41:00,0.01759
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:41:00,0.01759
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:41:00,0.01759
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:41:00,0.01759
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:41:00,0.01759
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:46:00,0.010875
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:46:00,0.010875
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:46:00,0.010875
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:46:00,0.010875
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:46:00,0.010875
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:46:00,0.010875
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:46:00,0.010875
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:46:00,0.010875
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:46:00,0.010875
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:46:00,0.010875
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:46:00,0.010875
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:46:00,0.010875
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:51:00,0.006401
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:51:00,0.006401
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:51:00,0.006401
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:51:00,0.006401
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:51:00,0.006401
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:51:00,0.006401
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:51:00,0.006401
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:51:00,0.006401
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:51:00,0.006401
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:51:00,0.006401
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:51:00,0.006401
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:51:00,0.006401
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:51:00,0.006401
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:51:00,0.006401
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:56:00,0
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:56:00,0
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:56:00,0
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:56:00,0
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:56:00,0
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:56:00,0
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:56:00,0
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:56:00,0
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:56:00,0
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:56:00,0
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:56:00,0
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:56:00,0
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:56:00,0
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 21:56:00,0
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 22:01:00,0.003877
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 22:01:00,0.003877
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 22:01:00,0.003877
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 22:01:00,0.003877
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 22:01:00,0.003877
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 22:01:00,0.003877
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 22:01:00,0.003877
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 22:01:00,0.003877
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 22:01:00,0.003877
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 22:01:00,0.003877
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 22:01:00,0.003877
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 22:01:00,0.003877
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 22:06:00,0.007015
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 22:06:00,0.007015
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 22:06:00,0.007015
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 22:06:00,0.007015
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 22:06:00,0.007015
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 22:06:00,0.007015
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 22:06:00,0.007015
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 22:06:00,0.007015
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 22:06:00,0.007015
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 22:06:00,0.007015
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 22:06:00,0.007015
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 22:06:00,0.007015
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 22:11:00,0.003684
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 22:11:00,0.003684
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 22:11:00,0.003684
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 22:11:00,0.003684
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 22:11:00,0.003684
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 22:11:00,0.003684
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 22:11:00,0.003684
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 22:11:00,0.003684
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 22:11:00,0.003684
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 22:11:00,0.003684
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 22:11:00,0.003684
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 22:11:00,0.003684
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 22:11:00,0.003684
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 22:11:00,0.003684
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 22:16:00,0.002519
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 22:16:00,0.002519
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 22:16:00,0.002519
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 22:16:00,0.002519
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 22:16:00,0.002519
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 22:16:00,0.002519
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 22:16:00,0.002519
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 22:16:00,0.002519
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 22:16:00,0.002519
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 22:16:00,0.002519
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 22:16:00,0.002519
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 22:16:00,0.002519
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 22:21:00,0.01405
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 22:21:00,0.01405
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 22:21:00,0.01405
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 22:21:00,0.01405
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 22:21:00,0.01405
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 22:21:00,0.01405
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 22:21:00,0.01405
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 22:21:00,0.01405
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 22:21:00,0.01405
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 22:21:00,0.01405
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 22:21:00,0.01405
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 22:21:00,0.01405
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 22:21:00,0.01405
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 22:21:00,0.01405
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 22:26:00,0.038808
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 22:26:00,0.038808
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 22:26:00,0.038808
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 22:26:00,0.038808
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 22:26:00,0.038808
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 22:26:00,0.038808
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 22:26:00,0.038808
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 22:26:00,0.038808
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 22:26:00,0.038808
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 22:26:00,0.038808
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 22:26:00,0.038808
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 22:26:00,0.038808
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 22:31:00,0.012133
ca811f30-8588-478f-a188-4291d025b3b9,2019/2/25 22:31:00,0.012133
